City Name,Lat,Lon,Population
   Nagaoka,37.4504,138.86,195318
   Iskandar,41.5507,69.6807,195633
   Gandhinagar,23.3004,72.6399,195891
   Burgas,42.5146,27.4746,195966
   Engels,51.5004,46.12,196011
   Reims,49.2504,4.03,196565
   Porlamar,10.9604,-63.85,196934
   Cartago,9.87,-83.93,196946
   Kure,34.251,132.5656,196991
   Burhanpur,21.3004,76.13,197233
   Gurgaon,28.45,77.02,197340
   El Tigre,8.8903,-64.26,197440
   Proddatur,14.7504,78.57,197451
   Talca,-35.455,-71.67,197479
   Salamanca,20.5704,-101.2,197524
   Kofu,35.6504,138.5833,197540
   Mbanza-Ngungu,-5.2496,14.86,197545
   Thanh Hoa,19.82,105.8,197551
   Gemena,3.26,19.77,198056
   Martapura,-3.4135,114.8365,198239
   Huntington,38.4109,-82.4344,198419
   Purnia,25.7854,87.48,198453
   Kushiro,42.975,144.3747,198566
   Bulandshahr,28.4104,77.8484,198612
   Gainesville,29.6814,-82.3454,198702
   Huangyan,28.65,121.25,198713
   Aydin,37.85,27.85,198857
   Saskatoon,52.17,-106.67,198958
   Bila Tserkva,49.7743,30.1309,199163
   Rashid,31.4604,30.39,199509
   Armavir,45.0004,41.13,199548
   Balakovo,52.03,47.8,199572
   Batu Pahat,1.8504,102.9333,199619
   Taza,34.2204,-4.02,199633
   Bacau,46.5784,26.9196,199668
   Meymaneh,35.9302,64.7701,199795
   Az Zawiyah,32.7604,12.72,200000
   Moratuwa,6.7804,79.88,200000
   Pokhara,28.264,83.972,200000
   Bergamo,45.7004,9.67,200000
   Kasama,-10.1996,31.1799,200000
   Zhubei,24.8333,121.0119,200000
   Rivera,-30.8996,-55.56,200000
   Nema,16.6171,-7.25,200000
   Huntington Beach,33.696,-118.0023,200652
   Haldia,22.0257,88.0583,200762
   Dindigul,10.38,78,200797
   Yonkers,40.9466,-73.8674,200807
   Glendale,34.1818,-118.2468,200831
   Puri,19.8204,85.9,201026
   Aurora,41.7638,-88.2901,201110
   Cartagena,37.6004,-0.98,201274
   Gedaref,14.04,35.38,201282
   Sete Lagoas,-19.4496,-44.25,201334
   Dasoguz,41.84,59.965,201424
   Lashkar Gah,31.583,64.36,201546
   San Miguel,13.4833,-88.1833,201563
   Pingzhen,24.9439,121.2161,201632
   Chiniot,31.72,72.98,201781
   Minatitlan,17.9805,-94.53,201902
   Al Khums,32.6604,14.26,201943
   Pskov,57.83,28.3299,201990
   Taranto,40.5084,17.23,202033
   Angren,41.0304,70.1549,202070
   Biskra,34.86,5.73,202103
   Fargo,46.8654,-96.829,202146
   Barisal,22.7004,90.375,202242
   Mossoro,-5.19,-37.34,202583
   Khvoy,38.5304,44.97,202728
   Djougou,9.7004,1.68,202810
   Ongole,15.5604,80.05,202860
   Rostock,54.0704,12.15,203080
   Edea,3.8005,10.12,203149
   Timon,-5.115,-42.845,203157
   Erfurt,50.9701,11.03,203254
   Agartala,23.8354,91.28,203264
   Pisa,43.7205,10.4,203336
   Guaratingueta,-22.82,-45.19,203580
   Lianxian,24.7815,112.3825,203639
   Santa Barbara,34.4285,-119.7202,203655
   Las Tunas,20.9601,-76.9544,203684
   Sibu,2.303,111.843,203832
   Salalah,17.0255,54.0852,203877
   Colon,9.365,-79.875,204000
   Lampang,18.2916,99.4813,204081
   Criciuma,-28.68,-49.39,204217
   Norwich,41.5495,-72.0882,204360
   College Station,30.5857,-96.296,204710
   Funchal,32.65,-16.88,204767
   Sao Carlos,-22.02,-47.89,205035
   Puqi,29.7204,113.88,205164
   Campeche,19.83,-90.5,205212
   Jiutai,44.1447,125.8443,205399
   Moreno Valley,33.9244,-117.2045,205499
   North Shore,-36.7913,174.7758,205605
   Amarillo,35.1999,-101.8297,205821
   Portland,43.6772,-70.2713,206193
   Kalemie,-5.9333,29.2,206257
   Salzburg,47.8105,13.04,206279
   Korla,41.73,86.15,206373
   Beer Sheva,31.25,34.83,206408
   Yamoussoukro,6.8184,-5.2755,206499
   Bahir Dar,11.6001,37.3833,206748
   Laoag,18.1988,120.5936,207048
   Pingliang,35.5304,106.6801,207256
   Lobito,-12.37,13.5412,207932
   Waitakere,-36.8524,174.5543,208100
   Hajjah,15.6917,43.6021,208287
   Gaborone,-24.6463,25.9119,208411
   La Romana,18.417,-68.9666,208437
   Bojnurd,37.47,57.32,208582
   Sidi bel Abbes,35.1903,-0.64,208604
   Green Bay,44.5151,-87.9895,208670
   Santander,43.3805,-3.8,208763
   Tema,5.6404,0.01,209000
   Ijebu Ode,6.8204,3.92,209175
   Rennes,48.1,-1.67,209375
   Sanming,26.23,117.58,209444
   Prudente,-22.12,-51.39,209502
   Fontana,34.0967,-117.4599,209665
   Oral,51.2711,51.335,209788
   Thai Binh,20.4503,106.333,210000
   Pali,25.7904,73.3299,210103
   Toamasina,-18.1818,49.405,210226
   San-Pedro,4.7704,-6.64,210273
   Abha,18.2301,42.5001,210886
   Kirikkale,39.8504,33.53,211138
   Tacoma,47.2431,-122.4531,211277
   Marilia,-22.21,-49.95,212218
   Limbe,4.0304,9.19,212474
   Machala,-3.26,-79.96,213034
   Nanping,26.6304,118.17,213054
   Braila,45.292,27.969,213569
   Bergen,60.391,5.3245,213585
   Portoviejo,-1.06,-80.46,213601
   Lutsk,50.7472,25.3334,213661
   Oradea,47.05,21.92,213830
   Avondale,33.3858,-112.3236,214235
   Bremerton,47.5436,-122.7121,214549
   Kalamazoo,42.2749,-85.5882,214583
   Split,43.5204,16.47,214741
   Navoi,40.1104,65.355,214828
   Zamora,19.9804,-102.28,214947
   Owerri,5.493,7.026,215038
   Hickory,35.7425,-81.323,215120
   Biysk,52.5341,85.18,215430
   Mulhouse,47.7504,7.35,215454
   Kielce,50.8904,20.66,215733
   Roanoke,37.2784,-79.9581,215793
   Trieste,45.6504,13.8,216035
   San Bernardino,34.1412,-117.2936,216239
   Groningen,53.2204,6.58,216688
   Rybinsk,58.0503,38.82,216724
   Gilgit,35.9171,74.3,216760
   Colombo,6.932,79.8578,217000
   Denow,38.2772,67.8872,217274
   Orleans,47.9004,1.9,217301
   Sibolga,1.75,98.8,217312
   Mallawi,27.7304,30.84,217365
   San Pedro,18.4504,-69.3,217899
   Potsdam,52.4004,13.07,218095
   Imperatriz,-5.52,-47.49,218106
   Bertoua,4.5804,13.68,218111
   Dodoma,-6.1833,35.75,218269
   Wuhai,39.6647,106.8122,218427
   Thousand Oaks,34.1914,-118.8755,218548
   Velikiy Novgorod,58.5,31.33,218717
   Baghlan,36.1393,68.6993,218748
   Gabes,33.9004,10.1,219517
   Thanjavur,10.7704,79.15,219571
   Lhasa,29.645,91.1,219599
   Polokwane,-23.89,29.45,220045
   Cabanatuan,15.5021,120.9617,220250
   Babruysk,53.1266,29.1928,220517
   Cordoba,18.9204,-96.92,220563
   Blagoveshchensk,50.2666,127.5333,221296
   Shakhty,47.7204,40.27,221312
   Appleton,44.2775,-88.3896,221379
   Formosa,-26.1728,-58.1828,221383
   Tapachula,14.9,-92.27,221521
   Amol,36.4713,52.3633,221650
   Neyshabur,36.22,58.82,221700
   Gueckedou,8.554,-10.151,221715
   Banja Luka,44.7804,17.18,221738
   Itabuna,-14.7896,-39.28,221938
   Arar,30.99,41.0207,222016
   Gulfport,30.4271,-89.0703,222131
   Hancheng,35.4704,110.43,222135
   Colima,19.23,-103.72,223287
   McKinney,33.1989,-96.6678,223422
   Narayanganj,23.6204,90.5,223622
   Okara,30.8104,73.45,223648
   Adiyaman,37.7704,38.2799,223744
   Haeju,38.0394,125.7144,224231
   Nicosia,35.1667,33.3666,224300
   Nagercoil,8.1804,77.43,224329
   Vitoria,42.85,-2.67,224578
   Nacala,-14.5186,40.715,224795
   Sucre,-19.041,-65.2595,224838
   Tanga,-5.07,39.09,224876
   Matsumoto,36.2404,137.97,224926
   Bac Lieu,9.2804,105.72,225000
   Karnal,29.6804,76.97,225049
   Skikda,36.8804,6.9,225181
   Nyanza,-2.3496,29.74,225209
   Juazeiro do Norte,-7.21,-39.32,225230
   Novi Sad,45.2504,19.8499,225457
   Mubi,10.2703,13.27,225705
   Sikasso,11.3204,-5.68,225753
   Kolpino,59.73,30.65,225801
   Groznyy,43.3187,45.6987,226100
   Sabzewar,36.22,57.63,226183
   Monywa,22.105,95.15,226222
   Chuncheon,37.8747,127.7342,226509
   Chon Buri,13.4004,101,226618
   Tanjungpinang,0.9168,104.4714,226666
   Gusau,12.1704,6.66,226857
   Liaocheng,36.4304,115.97,226930
   Starsy Oskol,51.3004,37.84,226977
   Quillacollo,-17.4,-66.28,227052
   Pondicherry,11.935,79.83,227411
   Hyeson,41.3927,128.1927,227461
   Iquique,-20.25,-70.13,227499
   Nassau,25.0834,-77.35,227940
   Miri,4.3999,113.9845,228212
   Petropavlovsk,54.88,69.22,228238
   Er Rachidia,31.9404,-4.45,228489
   Beipiao,41.81,120.76,228515
   Brownsville,25.9981,-97.4566,228534
   Uitenhage,-33.7596,25.39,228912
   Bharatpur,27.2504,77.5,229384
   Nawabshah,26.2454,68.4,229504
   Kennewick,46.1979,-119.1732,229624
   Noginsk,55.8704,38.48,229731
   Noginsk,64.4833,91.2333,229731
   Tlimcen,34.8904,-1.32,229777
   Magdeburg,52.1304,11.62,229826
   Nukus,42.47,59.615,230006
   Nashua,42.7492,-71.491,230061
   Zinder,13.8,8.9833,230358
   Santarem,-2.4333,-54.7,230428
   Ilheus,-14.78,-39.05,230622
   Zhangye,38.93,100.45,230728
   Syktyvkar,61.66,50.82,230910
   Visalia,36.3271,-119.3265,231159
   Hailar,49.2,119.7,231171
   Osnabruck,52.2804,8.05,231268
   Debrecen,47.5305,21.63,231286
   Ngaoundere,7.3204,13.58,231357
   Winter Haven,28.0126,-81.7021,231412
   Shishou,29.7004,112.4,231787
   Al Fallujah,33.3477,43.7773,231819
   Saidpur,25.8004,89,232209
   Hetauda,27.4167,85.0334,232334
   Nakhon,8.4,99.97,232335
   Ploiesti,44.9469,26.0365,232542
   Maradi,13.4916,7.0964,232555
   Kremenchuk,49.0835,33.4296,232742
   York,39.9651,-76.7315,232796
   Clermont-Ferrand,45.78,3.08,233050
   Fremont,37.5256,-121.987,233136
   Rancagua,-34.17,-70.74,233268
   Evansville,37.9882,-87.5339,233353
   Zabol,31.0215,61.4815,233968
   Nizhnekamsk,55.6404,51.82,234297
   Dili,-8.5594,125.5795,234331
   Singaraja,-8.1152,115.0944,234468
   Santa Ana,13.9946,-89.5598,234478
   Santa Ana,-13.76,-65.58,234478
   Zacatecas,22.7704,-102.58,234481
   Porbandar,21.67,69.67,234684
   Punto Fijo,11.72,-70.21,234736
   Turkmenabat,39.11,63.58,234817
   Ibb,13.9759,44.1709,234837
   Kismaayo,-0.3566,42.5183,234852
   Garland,32.91,-96.6305,234943
   Kediri,-7.7896,112,235143
   Boa Vista,2.8161,-60.666,235150
   Palmas,-10.2377,-48.2878,235315
   Jizzax,40.1004,67.83,235352
   Lubeck,53.8704,10.67,235390
   Yakutsk,62.035,129.735,235600
   Oviedo,43.3505,-5.83,235651
   Sahiwal,30.6717,73.1118,235695
   Luton,51.8804,-0.42,235958
   Springs,-26.2696,28.43,236083
   Dera Ghazi Khan,30.0604,70.6351,236093
   Tours,47.3804,0.6999,236096
   Monclova,26.9,-101.42,236244
   Hialeah,25.8696,-80.3045,236387
   Kosice,48.7304,21.25,236563
   Oostanay,53.2209,63.6283,236901
   Sylhet,24.9036,91.8736,237000
   Zicheng,30.3004,111.5,237042
   Tegal,-6.8696,109.12,237084
   Pathein,16.7704,94.75,237089
   Taiping,4.865,100.72,237095
   Gilbert,33.3103,-111.7463,237133
   Al Jubayl,27.0046,49.646,237274
   Sasebo,33.1631,129.7177,237444
   Aarhus,56.1572,10.2107,237551
   As Sib,23.6802,58.1825,237816
   Furth,49.47,11,237844
   Chesapeake,36.6778,-76.3024,237940
   Irving,32.8584,-96.9702,238289
   North Las Vegas,36.288,-115.0901,238702
   Hachinohe,40.51,141.54,239046
   San Pablo,14.0696,121.3226,240830
   Linchuan,27.9703,116.36,241104
   Ivano-Frankivsk,48.9348,24.7094,241239
   Tehuacan,18.4504,-97.38,241429
   Novorossiysk,44.73,37.7699,241856
   Ulanhot,46.08,122.08,241894
   Neuquen,-38.95,-68.06,242092
   Caruaru,-8.28,-35.98,242094
   Le Havre,49.505,0.105,242124
   Wilmington,34.21,-77.886,242770
   Hapur,28.7437,77.7628,242920
   Angarsk,52.56,103.92,243158
   Nam Dinh,20.42,106.2,243186
   Atlantic City,39.3795,-74.4524,243285
   Wonju,37.3551,127.9396,243387
   Killeen,31.0758,-97.7286,243947
   Manisa,38.6304,27.44,243971
   Jessore,23.1704,89.2,243987
   Gunsan,35.9818,126.716,244080
   Concord,35.3939,-80.6358,244273
   Thu Dau Mot,10.9691,106.6527,244277
   Hebi,35.9504,114.22,244662
   Braunschweig,52.25,10.5,244715
   Ternopil,49.536,25.5821,244768
   Nizhenvartovsk,60.935,76.58,244937
   Norfolk,36.8945,-76.259,245115
   Qinzhou,21.9504,108.62,245376
   Juliaca,-15.5,-70.14,245675
   Rzeszow,50.0705,22,245686
   Shimonoseki,33.9654,130.9454,245786
   Mirzapur,25.1454,82.57,245817
   Matadi,-5.8166,13.45,245862
   Glendale,33.5797,-112.2246,245895
   Bratsk,56.157,101.615,246348
   Oruro,-17.98,-67.13,246501
   Scottsdale,33.6872,-111.865,246645
   San Bernardo,-33.6,-70.7,246762
   Orsk,51.21,58.6273,246836
   Kattaqorgon,39.9007,66.2608,247113
   Udon Thani,17.4048,102.7893,247231
   Plymouth,50.3854,-4.16,247297
   Chandler,33.2828,-111.8517,247477
   Miskolc,48.1004,20.78,247757
   Singkawang,0.912,108.9655,248012
   Fukui,36.0704,136.22,248707
   Vung Tau,10.3554,107.085,248767
   Jalal Abad,40.9429,73.0025,248899
   Los Mochis,25.79,-109,249047
   Hafar al Batin,28.4337,45.9601,249194
   Santa Maria,-29.6833,-53.8,249219
   Mutare,-18.97,32.65,249365
   Melun,48.5333,2.6666,249432
   Kirovohrad,48.5041,32.2603,249454
   Varzea Grande,-15.65,-56.14,249752
   Quang Ngai,15.1504,108.83,250000
   Zumpango,19.8104,-99.11,250000
   Laiyang,36.9684,120.7084,250000
   Caserta,41.06,14.3374,250000
   Jaffna,9.675,80.005,250000
   Luzern,47.0504,8.28,250000
   Kashan,33.9804,51.58,250000
   Arua,3.0204,30.9,250000
   Como,45.81,9.08,250000
   Nis,43.3304,21.9,250000
   Iwo,7.63,4.18,250443
   Santa Clara,22.4,-79.9667,250512
   Sonipat,29,77.02,250521
   Valadares,-18.87,-41.97,250878
   Morogoro,-6.82,37.66,250902
   Khon Kaen,16.42,102.83,251056
   Linhai,28.85,121.12,251759
   Borujerd,33.92,48.8,251958
   Messina,38.2005,15.55,252026
   Suihua,46.6304,126.98,252245
   Dire Dawa,9.59,41.86,252279
   El Fasher,13.63,25.35,252609
   Buenaventura,3.8724,-77.0505,252805
   Tallahassee,30.4549,-84.2527,252825
   Chirala,15.8604,80.34,253000
   Pathankot,32.2703,75.72,253987
   Fort-de-France,14.6104,-61.08,253995
   Paramaribo,5.835,-55.167,254169
   Cirebon,-6.7333,108.5666,254298
   Chuxiong,25.0364,101.5456,254370
   Poza Rica,20.5504,-97.47,254481
   Freiburg,48.0004,7.8699,254889
   Turpan,42.9354,89.165,254900
   Rivne,50.6166,26.2528,255106
   Daloa,6.89,-6.45,255168
   Raichur,16.2104,77.355,255240
   Damaturu,11.749,11.966,255895
   Da Lat,11.9304,108.42,256019
   Myrtle Beach,33.7095,-78.8844,256079
   Salem,44.9231,-123.0245,256175
   Dzerzhinsk,56.2504,43.46,256537
   Montgomery,32.347,-86.2663,256554
   Ensenada,31.87,-116.62,256565
   Anchorage,61.1508,-149.1091,256724
   Laredo,27.5536,-99.489,256752
   Chimoio,-19.12,33.47,256936
   Ondo,7.0904,4.84,257005
   Cascavel,-24.9596,-53.46,257172
   Mendefera,14.886,38.8163,257390
   Etawah,26.7855,79.015,257448
   Rio Branco,-9.9666,-67.8,257642
   Al Mukalla,14.5412,49.1259,258132
   Nonthaburi,13.8337,100.4833,258550
   Popayan,2.42,-76.61,258750
   Tampere,61.5,23.75,259279
   Kondoz,36.728,68.8725,259809
   Konibodom,40.2922,70.4272,259876
   Adapazari,40.8,30.415,260109
   Uberaba,-19.78,-47.95,260843
   Wollongong,-34.4154,150.89,260914
   Acarigua,9.5804,-69.2,260921
   Petrolina,-9.38,-40.51,260985
   Saint Petersburg,27.7931,-82.6652,260999
   Lubbock,33.5665,-101.8867,261076
   Sincelejo,9.2904,-75.38,261187
   Zhuanghe,39.6823,122.9619,261510
   Balikesir,39.6504,27.89,261516
   Cabo Frio,-22.89,-42.04,261721
   Hotan,37.0997,79.9269,261730
   Az Aubayr,30.3892,47.708,262219
   Parana,-31.7333,-60.5333,262295
   Aqtobe,50.28,57.17,262457
   Kindu,-2.9639,25.91,262914
   Graz,47.0778,15.41,263234
   Tubruq,32.08,23.96,263527
   Columbus,32.51,-84.8771,263737
   Eugene,44.0562,-123.1172,263860
   Sivas,39.7454,37.035,264022
   Jersey City,40.7161,-74.0683,264152
   Georgetown,6.802,-58.167,264350
   Uruapan,19.4204,-102.07,264531
   Umuahia,5.532,7.486,264662
   Reading,40.34,-75.9266,264736
   Imphal,24.8,93.95,264986
   Petrozavodsk,61.85,34.28,265025
   Peoria,40.7518,-89.6153,265218
   Saint-Etienne,45.4304,4.38,265684
   Lausanne,46.5304,6.65,265702
   Temuco,-38.73,-72.58,265901
   Irvine,33.6772,-117.7738,266122
   Myeik,12.4541,98.6115,266720
   Padangsidempuan,1.3887,99.2734,266882
   Santa Clarita,34.4119,-118.5036,266958
   Chula Vista,32.6281,-117.0144,267172
   Sterlitamak,53.63,55.96,267231
   Lafayette,30.2097,-92.0314,267376
   Tshikapa,-6.41,20.77,267462
   Yanbu al Bahr,24.0943,38.0493,267590
   Tebingtinggi,3.3304,99.13,268043
   Windhoek,-22.57,17.0835,268132
   Mokpo,34.8068,126.3958,268402
   Nancy,48.6837,6.2,268976
   Malmo,55.5833,13.0333,269349
   Kiel,54.3304,10.13,269427
   Thohoyandou,-22.95,30.48,269707
   Munster,51.9704,7.62,270184
   Gombe,10.2904,11.17,270366
   Venice,45.4387,12.335,270816
   Bijapur,16.8354,75.71,271064
   Tasikmalaya,-7.3254,108.2147,271143
   Sari,36.5504,53.1,271467
   Elazig,38.68,39.23,271492
   Pakalongan,-6.8796,109.67,272000
   Yamagata,38.2705,140.32,272209
   Majene,-3.5336,118.966,272377
   Canton,40.8082,-81.3678,272768
   Blackpool,53.8304,-3.05,272792
   Guantanamo,20.1453,-75.2061,272801
   Crato,-7.4639,-63.04,273883
   Crato,-7.2296,-39.42,273883
   Ubon Ratchathani,15.25,104.83,273893
   Jinshi,29.6321,111.8517,274000
   Pamplona,42.82,-1.65,274545
   Setif,36.18,5.4,274744
   Ciudad Victoria,23.72,-99.13,274900
   Mbandaka,0.04,18.26,274996
   Monteria,8.7575,-75.89,275198
   Bern,46.9167,7.467,275329
   Prokopyevsk,53.9,86.71,275615
   Komsomolsk,50.555,137.02,275908
   Sukabumi,-6.9096,106.9,276414
   Owo,7.2004,5.59,276574
   Kostroma,57.77,40.94,277656
   Kaolack,14.15,-16.1,277812
   Taganrog,47.23,38.92,279056
   Sumqayt,40.58,49.63,279159
   Ica,-14.068,-75.7255,279420
   Rize,41.0208,40.5219,279450
   Cotabato,7.2169,124.2484,279519
   Xinzhou,38.4104,112.72,279607
   South Bend,41.6771,-86.269,279698
   Tacloban,11.2504,125,280006
   Tacna,-18,-70.25,280098
   Savannah,32.0282,-81.1784,280692
   Lincoln,40.8102,-96.6808,280741
   Batna,35.57,6.17,280798
   Gorgan,36.8303,54.48,281023
   Ambato,-1.2696,-78.62,281425
   Cap-Haitien,19.7592,-72.2125,281487
   Bahia Blanca,-38.74,-62.265,281536
   Jining,41.03,113.08,281716
   Newark,40.7242,-74.1724,281764
   Zhytomyr,50.2456,28.6622,282192
   Tongchuan,35.08,109.03,282258
   Kupang,-10.1787,123.583,282396
   Aizawl,23.7104,92.72,283021
   Cadiz,10.9587,123.3086,283157
   Cadiz,36.535,-6.225,283157
   Alwar,27.5454,76.6049,283228
   Iksan,35.941,126.9454,283501
   Port Moresby,-9.4647,147.1925,283733
   Barinas,8.6,-70.25,284289
   Bago,17.32,96.515,284318
   Mandya,12.5704,76.92,285034
   Zagazig,30.5833,31.5167,285097
   Rangpur,25.75,89.28,285564
   Hospet,15.2804,76.375,286007
   Plano,33.0502,-96.7487,286057
   Petropolis,-22.5095,-43.2,286071
   Sekondi,4.9433,-1.704,286248
   Round Lake Beach,42.379,-88.0811,286350
   Butembo,0.13,29.28,286403
   Rockford,42.2594,-89.0646,286727
   Lakeland,28.0556,-81.9542,286876
   Cuenca,-2.9,-79,286878
   Tirupati,13.6504,79.42,287035
   Springfield,37.1943,-93.2916,287124
   Coatzacoalcos,18.1204,-94.42,287285
   Ciudad Obregon,27.4666,-109.925,288002
   Talcahuano,-36.7167,-73.1167,288074
   Sinuiju,40.0859,124.4213,288112
   Davenport,41.5558,-90.6052,288233
   Karimnagar,18.4604,79.11,288251
   Huizhou,23.08,114.4,289201
   Bhuj,23.2504,69.81,289429
   Victoria,48.4333,-123.35,289625
   Limeira,-22.5495,-47.4,289665
   Kassel,51.3,9.5,289924
   Hulan Ergi,47.21,123.61,289999
   Kasur,31.1254,74.455,290643
   Bafoussam,5.4904,10.4099,290768
   Khammam,17.2804,80.1601,290839
   Cagliari,39.2224,9.104,291511
   Mbeya,-8.89,33.43,291649
   Shreveport,32.4659,-93.7959,291749
   Bialystok,53.1504,23.17,291855
   Minna,9.62,6.55,291905
   Ponta Grossa,-25.09,-50.16,292177
   Makurdi,7.73,8.53,292645
   Panipat,29.4004,76.97,292808
   Kakinada,16.9675,82.2375,292923
   Henderson,36.0145,-115.0362,292969
   Thies,14.8104,-16.93,293001
   Trenton,40.2237,-74.764,293697
   Blumenau,-26.92,-49.09,293949
   Fukushima,37.74,140.47,294237
   Swansea,51.63,-3.95,294339
   Sumy,50.9243,34.7809,294456
   Vologda,59.21,39.92,294889
   Port-of-Spain,10.652,-61.517,294934
   Ar Ramadi,33.42,43.3,295121
   Morioka,39.72,141.13,295172
   Rampur,28.8154,79.025,296418
   Bandar,4.8833,114.9333,296500
   Cherkasy,49.4347,32.0709,297568
   Iskenderun,36.5804,36.17,297943
   Chernivtsi,48.3053,25.9216,298251
   Aomori,40.825,140.71,298394
   Al Kharj,24.1556,47.312,298428
   Al Mubarraz,25.4291,49.5659,298562
   Jember,-8.1727,113.6873,298585
   Dumyat,31.4204,31.82,299459
   Baqubah,33.7476,44.6573,299479
   Kanggye,40.9732,126.6032,299514
   Asheville,35.5703,-82.5536,299892
   Curepipe,-20.3162,57.5166,299975
   Porto-Novo,6.4833,2.6166,300000
   Qyzylorda,44.8,65.465,300000
   Soc Trang,9.6037,105.98,300000
   Rach Gia,10.0154,105.0914,300000
   Bidar,17.9229,77.5175,300136
   Mardan,34.2,72.04,300424
   Brest,52.1,23.7,300715
